property_company,developer,property_fee,house_type,surr_envi,surr_school,surr_trafic,surr_business,surr_entertain,id
万科物业,南光和万科,3.0 元/平米*月,住宅,超百万方蔚蓝海域+3.9公里绵延海岸线，项目下楼即滨海3km休闲带，未来将设置人工沙滩等热带海岛景观设置，畅享一线海岸景观，风光比肩情侣路。除此之外，紧挨项目拥有2大城市花园，天空境水景、潮汐湿地、中心湖、红树林、湿地滨海景观带、2大游艇码头、飞行员广场、海滨广场、金海岸商务广场、航空新纪元广场、星级酒店等都是业主未来的休闲去处。,周边1km半径布局6所学校：3 所幼儿园、2 所小学（含珠海一中附小）、1 所中学（珠海一中附中）。下楼即珠海排名第一的名校珠海一中（2022年本科上线率98.31%，全省前100名10人）附属初中、小学部，预计2023年9月开学，名校就在家门口，让孩子成长无忧！,双城轨：距离珠机城轨三灶东站2km，向西一站珠海机场，向东一站横琴，无缝对接澳门轻轨；广珠城轨贯穿广州、佛山、江门，实现大湾区一小时生活圈，轨道交通网络，通达全国。项目旁规划珠海城市轨道1号线，未来实现珠海轨道跨区通勤。三大桥：金海大桥（建设中，预计2023年6月通车）约10分钟抵达横琴；洪鹤大桥约15分钟抵达珠海主城区；港珠澳大桥约60分钟畅达港澳。五大机场：距离千万级流量机场、珠江,步行5分钟内即达由万科南方区域商业运营的万科里缤纷海岸商业中心，肯德基、亚朵酒店已开业，更引入华润万家、古琢小馆等超30家知名品牌强势进驻，汇聚多元业态，满足吃喝玩乐购等缤纷需求。社区旁规划有邻里中心，下楼即可满足日常生活需求；距离滨海商务区中心CBD仅1km，聚集一流国际时商业，坐拥城市繁华，尊享品质生活。,项目周边1km规划有2大游艇码头；距离亚洲十大最具挑战性的高尔夫球场——27洞金湾高尔夫球场仅3分钟车程；一桥之隔，10分钟抵达横琴世界休闲旅游岛，奢享横琴长隆海洋国际度假区、横琴滨海湿地公园、横琴国际网球中心、东方高尔夫球场，星乐度横琴露营乐园等千亿级商业及文旅配套。半径10公里内：约10万㎡金湾市民艺术中心、约5.8万㎡公共文化中心、约11.6万㎡产业服务中心、国际商务中心、奥体中,43518
忠诚物业,珠海市斗门忠信房产开发有限公司,2.8 元/平米*月,住宅,忠信海畔湾居位于金湾区金海岸商贸区中心，居未来最具发展潜力的金湾航空产业园区区域航城区域，占据金海大桥（横琴-三灶）落脚点桥头堡位置，紧邻国家自贸区横琴，承接横琴世界级千亿资产的首站。可谓是雄踞金湾区内绝佳地段。,周边名校环绕，毗邻省一级海华幼儿园、海华小学、金海岸中学、遵义医学院、吉林大学珠海学院，十二年一站式教育。,忠信海畔湾居交通便捷，家门前斜尾巴士站有：K9、201快线、504 、801路等多条巴士线路通达全城， 周边交通路网非常便利，途径已修建完全的高速机场大道、珠海大道以及情侣路，可在30分钟之内到达香洲总站、九州港、拱北口岸；15分钟之内抵达珠海三灶机场，并且完全形成“珠港澳30分钟生活圈，,金海岸综合购物广场、嘉珠时代商业广场,金海岸艺术文化中心,6716
碧桂园,碧桂园,3.0 元/平米*月,住宅,2大酒店 2大游艇码头 2大商业中心 4大广场 3大公园 规划中,3所幼儿园、2所小学、1所中学规划中,扼守黄金动脉机场东路，接驳金海大桥、洪鹤大桥，享航空城滨海商务区、核心启动区以及横琴自贸区三圈配套交汇,金湾华发商都、航空新城六大中心、滨海商务四大功能区、横琴五大休闲娱乐配套,周边娱乐：金湾高尔夫、长隆海洋王国、星乐度横琴露营园、社区娱乐：臻选花木、移步皆景、480平方双泳池、450平方海盗儿童乐园、艺术书吧、时尚健身房,6718
,,0.0 元/平米*月,住宅,,,,,,6732
,,0.0 元/平米*月,厂房,,,,,,6750
,,0.0 元/平米*月,住宅,,,,,,6815
,,0.0 元/平米*月,住宅,,,,,,6834
,,0.0 元/平米*月,住宅,,,,,,6853
奥园物业,奥园集团房地产开发有限公司,3.0 元/平米*月,住宅,276 公顷金湖湿地公园、2400 亩金湾高尔夫球场、16KM 金湾情侣路、观音山郊野公园,三灶第二幼儿园、海华小学、金海岸中学、省重点学校广东省实验中学、遵义医学院、吉林大学珠海学院,项目临近机场东路，珠海机场，金海大桥、洪鹤大桥双桥头堡位置，珠机城轨三灶东站上盖。,国际商务中心，金湾华发商都、滨海商务区、金海岸市场、华润万家,金海岸文化艺术中心、市民艺术中心、公共文化中心、珠海奥体中心,6858
龙光物业,龙光地产,3.0 元/平米*月,住宅,航空城小学、金湾一中、实验中学、吉林大学珠海学院、遵义医学院、省高职院、市城职院，精英教育同步国际；三甲医院广东省人民医院珠海医院（金湾中心医院），顶尖医疗为生活护航；国际商务中心、市民艺术中心、产业服务中心、公共文化中心、珠海奥体中心、青少年妇幼儿童娱乐中心、金湾航空新城规划展览馆、金湾区美术馆等文化设施。,金湾一中、广东科学技术职业学院、珠海城市职业技术学院、珠海市实验中学、拟建及规划中增加2所中学，4所小学，7所幼儿园,海陆空全维度贯穿，城市对外交通起点，粤港澳都会圈中枢快速接驳三轨（广珠城轨珠机支线、广佛江珠城轨、广珠铁路）、五路（西部沿海高速、江珠高速、机场高速、机场北路、机场东路）、五桥（港珠澳大桥、珠海大桥、香海大桥、洪鹤大桥、金海大桥）、五机场（珠海机场，澳门国际机场、香港国际机场、深圳国际机场、广州国际机场），广东重要港口高栏港，城市东西快速公交（BRT），形成海陆空立体交通网络。,金湾航空新城占地3.8平方公里，将建成汇聚国际商务中心、市民文化中心、产业服务中心“三大中心”，滨水景观带，滨湖景观长廊，满足行政、商业、酒店、办公、休闲、会展、创新等各种功能的高端核心区域。,10万㎡大型公园、中心河沿岸绿化景观、金湖公园、湿地公园，营造鲜氧无比的生态休闲公共空间；,6873
港中旅物业,港中旅地产,3.0 元/平米*月,住宅,海泉湾度假区，醇熟配套，是中国目前综合配套完善的大型旅游休闲度假胜地完美呈现；海泉湾二期，采用滨水廊道串联起一期景区和其他旅居综合板块,平沙实验小学，珠海一中平沙校区，幼儿园,珠海大道、洪鹤大桥、珠三角环线、高栏港高速、洪港高速、香海路直接通达南湾核心商圈，香海路延长线直达高栏港、西部沿海高速与高栏港高速接驳、洪鹤高速延长线与高栏港高速相连接、黄茂海大桥链接者高栏港高速与粤港澳大桥的珠三角延长线、珠海西站坐落高栏港链接了整个珠海市的城轨交通,拥有海洋温泉、维景大酒店、神秘岛、渔人码头、梦幻剧场、健康体检中心、拓展训练营以及运动俱乐部八大休闲娱乐配套,黄茅海，神秘岛乐园、梦幻剧场、漂浮的礼堂、海洋温泉、烹饪图书馆、小马俱乐部、业主食堂等,6876
融创物业,融创中国,3.0 元/平米*月,住宅,地处航空城B片区，距航空城中心湖约2.5公里，离珠海大道约900米，,航空新城幼儿园、航空新城小学、金湾一小、红旗中学、航空新城中学（建设中）、珠海实验中学、广东实验中学珠海金湾学校、遵义医科大学,公交：204/540/541/605/803路到金城路口公交站地铁：地铁1号线（规划中）、地铁3号线（规划中）金湾站轻轨：广佛江珠城际轻轨（规划中）、珠机城轨（建设中）金湾站高速：机场高速、珠三角环线高速,正光广场、益百家商业中心、红旗中心广场、金湾华发商都（建设中，2020年投入使用，建成将为珠海最大商业中心） ,金湾情侣路、金湾高尔夫金湖湿地公园、金山海绵公园、白藤山生态公园、中心河湿地公园,6879
珠海市铭基物业管理有限公司,珠海市德泰投资发展有限公司,3.0 元/平米*月,住宅,环拥航空城小学、金湾一中、实验中学、吉林大学珠海学院、遵义医学院、省高职院、市城职院，精英教育同步国际；毗邻三甲医院广东省人民医院珠海医院（金湾中心医院），顶尖医疗为生活护航；国际商务中心、市民艺术中心、产业服务中心、公共文化中心、珠海奥体中心、青少年妇幼儿童娱乐中心、近享金湾航空新城规划展览馆、金湾区美术馆等文化设施。,金湾一中、广东科学技术职业学院、珠海城市职业技术学院、珠海市实验中学、拟建及规划中增加2所中学，4所小学，7所幼儿园,海陆空全维度贯穿，城市对外交通起点，粤港澳都会圈中枢快速接驳三轨（广珠城轨珠机支线、广佛江珠城轨、广珠铁路）、五路（西部沿海高速、江珠高速、机场高速、机场北路、机场东路）、五桥（港珠澳大桥、珠海大桥、香海大桥、洪鹤大桥、金海大桥）、五机场（珠海机场，澳门国际机场、香港国际机场、深圳国际机场、广州国际机场），广东重要港口高栏港，城市东西快速公交（BRT），形成海陆空立体交通网络。,金湾航空新城占地3.8平方公里，由新加坡“规划之父”刘太格倾力打造，构筑山、海、湖、城相融的水上滨海花园城市，将建成汇聚国际商务中心、市民文化中心、产业服务中心“三大中心”，滨水景观带，滨湖景观长廊，满足行政、商业、酒店、办公、休闲、会展、创新等各种功能的高端核心区域。,紧邻10万㎡大型公园、中心河沿岸绿化景观、金湖公园、湿地公园，营造鲜氧无比的生态休闲公共空间；,6891
中海物业,中铁建,3.0 元/平米*月,住宅,地处航空城B片区，距航空城中心湖约2.5公里，离珠海大道约900米,航空新城幼儿园、航空新城小学、金湾一小、红旗中学、航空新城中学（建设中）、珠海实验中学、广东实验中学珠海金湾学校、遵义医科大学,公交：204/540轻轨：广佛江珠城际轻轨（规划中）、珠机城轨（建设中）金湾站高速：机场高速、珠三角环线高速/541/605/803路到金城路口公交站地铁：地铁1号线（规划中）、地铁3号线（规划中）金湾站,正光广场、益百家商业中心、红旗中心广场、金湾华发商都（建设中，2020年投入使用，建成将为珠海最大商业中心） ,金湾情侣路、滨河湿地公园，金湾高尔夫金湖湿地公园、金山海绵公园、白藤山生态公园、中心河湿地公园,6925
美好物业,佳兆业,2.8 元/平米*月,住宅,教育配套，衣食住行配套齐全，生活圈已成熟，人流量旺,金州小学，南水第二幼儿园，李兆南纪念学校等,港珠澳大桥，黄茅海大桥，洪鹤大桥，香海大桥，鹤岗高速，西部沿海高速,高栏商都，第首购购物广场，西城新天地广场,荷包岛，飞沙滩，海泉湾度假区，生态景观河道（建设中）,6939
时代物业,珠海市海豪房地产开发有限公司,2.4 元/平米*月,住宅,乐享生态，与千倾公园为邻建面约100万㎡的金湾高尔夫占地12万㎡的金湖湿地公园42万㎡的大门口湿地公园号称“永不落幕的航空”的航空主题公园,因材施教，全龄黄金教育配套项目附近建设中的公立幼儿园小学初中全龄教育配套珠海机场大地幼儿园、金航幼儿园等中兴小学、三灶中心小学等三灶中学、金海岸中学等广东省实验中学珠海分校等吉林大学珠海分校、遵义医学院等,交通篇畔山御海坐拥双桥飞架，直通香洲、横琴，处珠海中枢，享受机场、城轨等交通枢纽配套，无缝连接广深珠港澳，通往世界各地。1.广佛江珠城轨2.广珠城轨延长线3.珠机城轨4.珠海机场T2航站楼扩建5.金海大桥6.洪鹤大桥等以国家之力打造珠江西岸交通枢纽城市,金湾华发商都、华润万家、草堂市场、鹏泰百货,滨海商务区：未来以规划的珠海主题乐园为龙头，集成总部办公、研发、酒店、商业、居住、娱乐等产业全面发展，世界级航空文旅居住目的地。,6940
