id,district,sub_url,photo,build_year,house_name,address,price,property_company,developer,property_fee,house_type,surr_envi,surr_school,surr_trafic,surr_business,surr_entertain
1168,12,/loupan/1168.html,https://img.0756fang.com/upload/fy/1204061123205C5634F95B42ED001D13.jpg/260X170,2008,愉翠雅园一期,金湾区红旗镇南翔路6,11491,保泰物业,珠海市红旗城市建设综合开发总公司,0.8 元/平米*月,住宅,银行：中国建设银行、工商银行、农业银行、珠海农村信用社医疗：红旗医院、济生医药、嘉宝华药房市场：红旗市场、白藤湖海鲜市场学校：珠海市金湾区红旗中学休闲绿化，儿童游乐设施 。,珠海市金湾区红旗中学,坐503、703路公车至&quot;永结花园&quot;站下，或者202路公交至总站 。,小区内配套商业街、停车场、园林绿化购物/超市003商业广场、益百佳超市，红旗市场,白藤湖酒吧街，白藤湖海鲜街，红旗日月吧、香格里拉，三灶飞沙滩、金沙滩、金湾高尔夫球场，平沙海泉湾
1176,12,/loupan/1176.html,https://img.0756fang.com/Upload/fyEstate/140513161108A2838DB2B45C49A23BD5.jpg/260X170,1997,华海新村,金湾区三灶镇南涌路3,6074,,,0.0 元/平米*月,住宅,三灶中心，生活便利,紧邻三灶小学、三灶中学，吉林大学、遵义医学院、省科干学院等高等院校,201、207、K9、504、803、704等,项目内有鹏泰百货，苏宁电器，品牌商业街等，附近500米内建有唐人街市场、得一百货、益百家百货、泰峰电器、爱婴岛等大型商场,临近三灶镇文化中心，面对银柜KTV与鸿银KTV
1218,12,/loupan/1218.html,https://img.0756fang.com/Upload/fyEstate/100607144050F6D519248B5F3B61C5F2.jpg/260X170,2008,赋晖华庭,金湾区三灶镇南涌路6,10534,,,0.0 元/平米*月,住宅,,,,,
1125,12,/loupan/1125.html,https://img.0756fang.com/Upload/Fang/2020-08/200814201030946AD6CF3B644690AB93.jpg/260X170,2006,樱雪名苑,金湾珠海市三灶镇映月,11732,珠海市樱之雪物业管理有限公司,珠海樱雪房地产有限公司,1.6 元/平米*月,住宅,金湾区三灶镇文化服务中心,三灶中心小学，三灶中学，三灶中心幼儿园，红雅双语艺术幼儿园,201路、207路、701路、702路、704路，803路，k9路，,鹏泰百货，益百家超市，唐人街市场，三灶街市场，得一超市，，肯德基，麦当劳，嘉珠时代广场商业街，伟民广场地下防空商场（待开业）,三灶市民艺术中心，项目总用地面积7469平米，总建筑面积6630平米，中心一共有四层，每一层楼都有特色功能。一层：时尚创意空间，适合需放空的你置身于一楼大厅中，明亮的天井，充满艺术气息的座椅。这是服务咨询、展示、交流文化创意空间。适合忙碌过后，望静下心来放空的你，安检门为珠海市民提供更安全、更和谐的参观环境。
1084,12,/loupan/1084.html,https://img.0756fang.com/Upload/fyEstate/140518092554AD19E49BF2FA2D5E97F9.jpg/260X170,1996,顺安花园,金湾区广安路106号,8627,,,0.0 元/平米*月,住宅,四大银行、华润万佳、益百佳超市、百福汇、来此购超市，农贸市场，广安市场、白藤山公园、西湖城区公园等,中小学:金湾区第一小学(省一级学校)、珠海城市职业学院、珠海市舞蹈学院、与广东省科技干部学院和珠海市实验中学(省一级学校）,紧靠珠海大道，202、204.608.605 、503、504、201等多路公汽可以到达。站点为科干院站及红旗总站。,华润万佳、益百佳超市、百福汇、来此购超市，农贸市场，广安市场、白藤山公园、西湖城区公园等,003广场、海泉湾、御温泉、金湾高尔夫球场、红旗沁心园广场图书馆、易乐园度假村红旗中心广场、体育广场、白藤山公园、西湖城区公园。
3606,12,/loupan/3606.html,https://img.0756fang.com/Upload/fyEstate/140514201705C68F910CEF26BB9A99D6.jpg/260X170,1994,昌盛花园(红旗),金湾区红期镇新侨路6,8294,,,0.4 元/平米*月,住宅,红旗中学，红旗医院，藤山市场，城南小学，红旗文化广场，移动沟通100，工商银行，中国邮政，珠海水务集团,红旗中学，红旗医院，城南小学,202路，504路，503路,藤山市场，红旗老街,红旗文化广场
1393,12,/loupan/1393.html,https://img.0756fang.com/Upload/fyEstate/10071409351681FFED77060498B0F59A.jpg/260X170,2006,嘉和茗园,金湾区三灶镇映月路3,10646,中艺物业,,1.2 元/平米*月,住宅,伟民广场与列胜森林公园，环境自然舒适,三灶镇中心小学和具有一定规模的三灶中学、东面5公里为金海岸中学、珠海市实验中学；在方圆7公里范围内，有吉林大学、遵义医学院、省科干学院等高等院校。,201、207、K9、504、803等,鹏泰百货，苏宁电器，品牌商业街等，附近500米内建有唐人街市场、得一百货、益百家百货、泰峰电器、爱婴岛等大型商场,三灶镇文化中心，面对银柜KTV与鸿银KTV
1352,12,/loupan/1352.html,https://img.0756fang.com/Upload/Dictionary/2019-03/13247ab8-7649-499b-a458-d67f63eed64c.jpg/260X170,2005,华乐园,金湾区红旗镇广安路1,10000,,,0.0 元/平米*月,住宅,,,504路202路 605路 K5路,,
1379,12,/loupan/1379.html,https://img.0756fang.com/Upload/Dictionary/2019-02/7951c3b7-5119-4983-b91a-76433fa82710.jpg/260X170,1995,永结花园,金湾红旗藤山二路  ,7290,无,,0.0 元/平米*月,住宅,红旗成熟生活住宅区,幸福小学，三板小学,坐503、703到永结花园站，504、202、811到红旗车站下,百福汇超市、益百家超市,白藤山公园、白藤湖度假村、鳄鱼岛
1384,12,/loupan/1384.html,https://img.0756fang.com/Upload/Dictionary/2020-07/sB6A45990369849228B00B3FB0493BA4C.jpg/260X170,2008,文苑,二期：金湾区三灶镇万,13002,,,0.0 元/平米*月,住宅,周围5分钟范围有美都休闲广场，金海岸中学，海华小学，海华幼儿园，博雅幼儿园，亲子团培训中心，,金海岸中学，海华小学，海华幼儿园，博雅幼儿园，亲子团培训中心，金彤幼儿园，遵义医学院，吉林大学,201.504.207.K9等珠海机场,商业超市，益佰家，幸福超市，得一超市，好而佳超市，华润万家，农业银行，交通银行，华润银行，建设银行，邮政,有美都休闲广场，新世界室内球场，游泳池，三灶文化中心
1467,12,/loupan/1467.html,https://img.0756fang.com/Upload/Dictionary/2019-03/2fb04793-6e29-4718-bca0-d927db63803c.jpg/260X170,1995,中保新村,          ,10106,,,0.0 元/平米*月,住宅,,,,,
1477,12,/loupan/1477.html,https://img.0756fang.com/Upload/fyEstate/14051420470207242FA897E97E7742D8.jpg/260X170,1996,城发花园,金湾区红旗镇广安路5,8333,,,0.0 元/平米*月,住宅,003商业广场，金湾一小，春天幼儿园，来此购超市，益百家超市，曼哈顿酒店，农业银行，华润银行，邮政银行，客都宾馆，派出所，广安居委会,金湾一小，红旗中学,504路，813路,曼哈顿酒店、红旗便民市场，肯德基、来此购超市、益百家超市、金湾人力资源中心,曼哈顿酒店、肯德基、来此购超市、益百家超市，红旗中心广场，红旗体育广场，红旗文化广场
3480,12,/loupan/3480.html,https://img.0756fang.com/Upload/Dictionary/2018-12/7b255431-e2f7-4807-a7b2-a48ed42137d6.jpg/260X170,0,金海岸市场住宅,华阳路417号，金海,7647,,,0.0 元/平米*月,住宅,,,,,
1119,12,/loupan/1119.html,https://img.0756fang.com/Upload/Dictionary/2017-05/8023946f-b539-41f0-a23f-b2cbb0e51a30.jpg/260X170,1993,康乐花园(红旗),          ,9297,,,0.8 元/平米*月,住宅,曼哈顿酒店、红旗便民市场，肯德基、来此购超市、益百家超市、金湾人力资源中心,中小学:金湾区第一小学(省一级学校)、珠海城市职业学院、珠海市舞蹈学院、与广东省科技干部学院和珠海市实验中学(省一级学校）,503、504、202路红旗医院巴士站下车即到,华润万佳、益百佳超市、百福汇、来此购超市，农贸市场，广安市场、白藤山公园、西湖城区公园等,003广场、海泉湾、御温泉、金湾高尔夫球场、红旗沁心园广场图书馆、易乐园度假村红旗中心广场、体育广场、白藤山公园、西湖城区公园。
1144,12,/loupan/1144.html,https://img.0756fang.com/Upload/Fang/2021-10/sD2363EB531324BC09945429B5D0A4A15.jpg/260X170,2007,冶金花园,金湾区三灶镇金岛路金,8148,,,0.0 元/平米*月,住宅,周围5分钟范围有美都休闲广场，金海岸中学，海华小学，海华幼儿园，博雅幼儿园，亲子团培训中心，,金海岸中学，海华小学，海华幼儿园，博雅幼儿园，亲子团培训中心，金彤幼儿园，遵义医学院，吉林大学,201.504.207.K9等珠海机场,商业超市，益佰家，幸福超市，得一超市，好而佳超市，华润万家，农业银行，交通银行，华润银行，建设银行，邮政,有美都休闲广场，新世界室内球场，游泳池，三灶文化中心
1195,12,/loupan/1195.html,/images/nopic_gr.gif,2007,凤鸣花园,金湾区三灶镇吉光路1,7874,,,0.7 元/平米*月,住宅,位于鱼弄市场旁边，生活配套超市，幼儿园，培训中心，健康中心，商业配套有中珠上品商业街有益佰家，得一超市，,小区对面就是幼儿园，附近有三灶小学，金海岸中学，,201.207.504.K9直达鱼弄下车,商业配套有中珠上品商业街有益佰家，得一超市，华莱士，肯德基，麦当劳。,室内球场，文化中心，
1242,12,/loupan/1242.html,https://img.0756fang.com/Upload/Dictionary/2019-02/c9efa910-c546-4b16-85f1-b890d754c4df.jpg/260X170,2009,和泰美居,金湾区红旗镇红晖一路,12242,和泰物业,珠海和泰房地产开发有限公司,0.8 元/平米*月,住宅,周边配套1.银行：农业银行、工商银行、建设银行、华润银行、农村商业银行；2.商业配套：① 益百家商业中心，步行100米；② 003商业广场，紧邻项目；③ 金宝丽购物城；④ 旭泰商业城；⑤ 永泰商业街；⑥ 华发10万㎡西部商业；3.休闲配套：① 红旗中心广场；② 金湾文化广场；③ 金山公园；4.教育机构：幼儿园，金湾区一小学区房（省一级）、珠海实验中学；,金湾一小，红旗中学，实验中学,交通配套：503，504，202、813、815、204、605、803、206等；,① 益百家商业中心；② 003商业广场，紧邻项目；③ 正光广场；④ 旭泰商业城；⑤ 永泰商业街；⑥ 金湾华发商都,红旗中心广场；② 金湾文化广场；③ 金山公园；白藤山公园
1356,12,/loupan/1356.html,https://img.0756fang.com/Upload/Dictionary/2020-08/sF65DFCC701484BED9D06E7E132DD344E.png/260X170,1995,金银花园,红旗镇广安路251号,8363,,,0.0 元/平米*月,住宅,,,,,
1357,12,/loupan/1357.html,https://img.0756fang.com/Upload/Dictionary/2019-02/c5d87d2a-5807-4563-9dd6-75ec4f6c8f8b.jpg/260X170,2000,珠城花园,金湾区红旗镇藤山一路,9743,,,0.0 元/平米*月,住宅,,,,,
1272,12,/loupan/1272.html,https://img.0756fang.com/Upload/Dictionary/2018-10/e85fb3d5-be77-436f-9e56-6f8d9818e52a.jpg/260X170,1998,青湾花园,金湾区三灶镇虹阳路2,7858,,,0.0 元/平米*月,住宅,周围5分钟范围有美都休闲广场，金海岸中学，海华小学，海华幼儿园，博雅幼儿园，亲子团培训中心，,金海岸中学，海华小学，海华幼儿园，博雅幼儿园，亲子团培训中心，金彤幼儿园，遵义医学院，吉林大学,201.504.207.K9等珠海机场,商业超市，益佰家，幸福超市，得一超市，好而佳超市，华润万家，农业银行，交通银行，华润银行，建设银行，邮政,有美都休闲广场，新世界室内球场，游泳池，三灶文化中心
1282,12,/loupan/1282.html,https://img.0756fang.com/Upload/fyEstate/140516223113996FA13B36A882FADAD7.jpg/260X170,1995,美景新村,金湾区红旗镇成行路2,7160,珠光物业管理公司,,0.3 元/平米*月,住宅,曼哈顿酒店、红旗便民市场，肯德基、来此购超市、益百家超市、金湾人力资源中心,金湾一小，红旗中学，珠海艺术学院、 珠海市城市职业技术学院、 广东省科学技术职业学院,503、504、202路清心园站下车即到,华润万佳、益百佳超市、百福汇、来此购超市，农贸市场，广安市场、白藤山公园、西湖城区公园等,003广场、海泉湾、御温泉、金湾高尔夫球场、红旗沁心园广场图书馆、易乐园度假村红旗中心广场、体育广场、白藤山公园、西湖城区公园。
4348,12,/loupan/4348.html,https://img.0756fang.com/Upload/fyEstate/161004153727EC2BAB56C49144EBB5DE.jpg/260X170,2012,愉翠雅园四期,金湾区红旗镇南翔路6,11828,,,1.2 元/平米*月,住宅,,,,,
4105,12,/loupan/4105.html,https://img.0756fang.com/Upload/Dictionary/2018-08/ce0e2e94-915d-4776-b868-8d3c537186bc.jpg/260X170,1995,金海花园南园,金湾区三灶镇民乐路、,8118,,,0.0 元/平米*月,别墅,周围5分钟范围有美都休闲广场，金海岸中学，海华小学，海华幼儿园，博雅幼儿园，亲子团培训中心，,金海岸中学，海华小学，海华幼儿园，博雅幼儿园，亲子团培训中心，金彤幼儿园，遵义医学院，吉林大学,201.504.207.K9等珠海机场,商业超市，益佰家，幸福超市，得一超市，好而佳超市，华润万家，农业银行，交通银行，华润银行，建设银行，邮政,有美都休闲广场，新世界室内球场，游泳池，三灶文化中心
4987,12,/loupan/4987.html,https://img.0756fang.com/Upload/Fang/2021-09/2109131830440130F2C652D2489BA229.jpg/260X170,1993,美达花园,金湾区三灶镇美达街3,8250,,,0.0 元/平米*月,住宅,,,,,
4918,12,/loupan/4918.html,https://img.0756fang.com/Upload/Fang/2021-11/2111101657220AAB4F07EC1546FE82D6.jpg/260X170,1995,映月新村,          ,6655,,,0.0 元/平米*月,住宅,,,,,
6056,12,/loupan/6056.html,https://img.0756fang.com/Upload/Dictionary/2017-11/7a14b9e6-7452-46a2-b662-2e7c9f344af2.jpg/260X170,2017,同裕子悦山,珠海市金湾区机场西路,13100,时代物业,珠海市裕沙房地产开发有限公司,3.0 元/平米*月,住宅,列圣山森林公园.伟民广场.唐人街市场,天姿幼儿园，三灶中心小学，三灶中学。,"803,Z125。Z108",唐人街市场，嘉珠时代广场,列圣山森林公园.伟民广场.唐人街市场，嘉珠时代广场
6060,12,/loupan/6060.html,https://img.0756fang.com/Upload/Dictionary/2017-06/01f5f64f-837d-493f-93ec-c467425dfea6.jpg/260X170,1995,金峰花园,金湾区红旗镇广安路7,9006,,,0.0 元/平米*月,住宅,,,,,
6116,12,/loupan/6116.html,https://img.0756fang.com/Upload/Fang/2022-02/sEAFFAEDAD5B1479BABE7CAD8F1A6B387.jpg/260X170,1998,伟民花园,          ,8138,,个人产权,0.0 元/平米*月,住宅,位于三灶最繁华地区，周边配套齐全，生活非常便利。,三灶中心小学、三灶中学、吉林大学珠海校区、遵义医学院珠海校区、珠海市职业技术学院、珠海市实验中学高中部、,往市区：交通：201、K9（香洲）、504（井岸）、801、803、      （三灶环线）Z101、Z104、Z108、Z125,唐人街市场、得一超市、万家美购物广场、麦当劳、肯德基（益百家）、红叶美食广场、鹏泰购物广场、中影傲视电影城、三灶文化中心、格林豪泰酒店、七天连锁酒店、四大银行、银柜量版式KTV、鸿银之星卡拉OK厅等,唐人街市场、得一超市、万家美购物广场、麦当劳、肯德基（益百家）、红叶美食广场、鹏泰购物广场、中影傲视电影城、三灶文化中心、格林豪泰酒店、七天连锁酒店、四大银行、银柜量版式KTV、鸿银之星卡拉OK厅等
